2016-04-07 21:35:06.472+0000 INFO  [o.n.k.i.n.s.StoreFactory]: [accessingdataneo4j.db/neostore] brickCount=0 brickSize=0b mappedMem=0b (storeSize=63b)
2016-04-07 21:35:06.638+0000 INFO  [o.n.k.i.a.i.IndexingService]: IndexingService.initIndexes: index on :label[0](property[0]) is ONLINE
2016-04-07 21:35:06.648+0000 INFO  [o.n.k.i.t.x.XaLogicalLog]: Opened logical log [accessingdataneo4j.db/nioneo_logical.log.1] version=1, lastTxId=26 (clean)
2016-04-07 21:35:06.654+0000 INFO  [o.n.k.i.t.TxManager]: TM opening log: accessingdataneo4j.db/tm_tx_log.1
2016-04-07 21:35:06.658+0000 INFO  [o.n.k.i.a.i.IndexingService]: IndexingService.start: index on :label[0](property[0]) is ONLINE
2016-04-07 21:35:06.659+0000 INFO  [o.n.k.i.t.KernelHealth]: Kernel health set to OK
2016-04-07 21:35:06.667+0000 INFO  [o.n.k.i.t.x.XaLogicalLog]: Opened logical log [accessingdataneo4j.db/index/lucene.log.1] version=1, lastTxId=8 (clean)
2016-04-07 21:35:06.670+0000 INFO  [o.n.k.i.DiagnosticsManager]: --- STARTED diagnostics for KernelDiagnostics:Versions START ---
2016-04-07 21:35:06.672+0000 INFO  [o.n.k.i.DiagnosticsManager]: --- STARTED diagnostics for KernelDiagnostics:Versions END ---
2016-04-07 21:35:06.674+0000 INFO  [o.n.k.i.DiagnosticsManager]: --- STARTED diagnostics for NEO_STORE_VERSIONS START ---
2016-04-07 21:35:06.674+0000 INFO  [o.n.k.i.DiagnosticsManager]: --- STARTED diagnostics for NEO_STORE_VERSIONS END ---
2016-04-07 21:35:06.674+0000 INFO  [o.n.k.i.DiagnosticsManager]: --- STARTED diagnostics for NEO_STORE_ID_USAGE START ---
2016-04-07 21:35:06.675+0000 INFO  [o.n.k.i.DiagnosticsManager]: --- STARTED diagnostics for NEO_STORE_ID_USAGE END ---
2016-04-07 21:35:06.675+0000 INFO  [o.n.k.i.DiagnosticsManager]: --- STARTED diagnostics for PERSISTENCE_WINDOW_POOL_STATS START ---
2016-04-07 21:35:06.675+0000 INFO  [o.n.k.i.DiagnosticsManager]: --- STARTED diagnostics for PERSISTENCE_WINDOW_POOL_STATS END ---
2016-04-07 21:35:06.675+0000 INFO  [o.n.k.i.DiagnosticsManager]: --- STARTED diagnostics for KernelDiagnostics:StoreFiles START ---
2016-04-07 21:35:06.694+0000 INFO  [o.n.k.i.DiagnosticsManager]: --- STARTED diagnostics for KernelDiagnostics:StoreFiles END ---
2016-04-07 21:35:06.728+0000 INFO  [o.n.k.EmbeddedGraphDatabase]: GC Monitor started. 
2016-04-07 21:35:06.734+0000 INFO  [o.n.k.EmbeddedGraphDatabase]: Database is now ready
2016-04-07 21:35:08.416+0000 WARN  [o.n.k.EmbeddedGraphDatabase]: GC Monitor: Application threads blocked for an additional 480ms [total block time: 0.48s]
2016-04-07 21:35:08.973+0000 WARN  [o.n.k.EmbeddedGraphDatabase]: GC Monitor: Application threads blocked for an additional 457ms [total block time: 0.937s]
2016-04-07 21:35:09.375+0000 WARN  [o.n.k.EmbeddedGraphDatabase]: GC Monitor: Application threads blocked for an additional 301ms [total block time: 1.238s]
2016-04-07 21:35:09.759+0000 WARN  [o.n.k.EmbeddedGraphDatabase]: GC Monitor: Application threads blocked for an additional 284ms [total block time: 1.522s]
2016-04-07 21:35:09.927+0000 INFO  [o.n.k.EmbeddedGraphDatabase]: Shutdown started
2016-04-07 21:35:10.272+0000 WARN  [o.n.k.EmbeddedGraphDatabase]: GC Monitor: Application threads blocked for an additional 247ms [total block time: 1.769s]
2016-04-07 21:35:10.549+0000 WARN  [o.n.k.EmbeddedGraphDatabase]: GC Monitor: Application threads blocked for an additional 177ms [total block time: 1.946s]
2016-04-07 21:35:10.877+0000 WARN  [o.n.k.EmbeddedGraphDatabase]: GC Monitor: Application threads blocked for an additional 228ms [total block time: 2.174s]
